ENT,Gpob,Cato_2000_T,Cato_2000_H,Cato_2000_M,Cato_2010_T,Cato_2010_H,Cato_2010_M,Cato_2020_T,Cato_2020_H,Cato_2020_M,Ncat_2000_T,Ncat_2000_H,Ncat_2000_M,Ncat_2010_T,Ncat_2010_H,Ncat_2010_M,Ncat_2020_T,Ncat_2020_H,Ncat_2020_M,Nrel_2000_T,Nrel_2000_H,Nrel_2000_M,Nrel_2010_T,Nrel_2010_H,Nrel_2010_M,Nrel_2020_T,Nrel_2020_H,Nrel_2020_M
Camp,6,0.724458453,0.714673243,0.733801656,0.660978566,0.649856197,0.671117615,0.595013561,0.585699386,0.603446919,0.169962458,0.149116317,0.18986696,0.20861508,0.187278443,0.228065362,0.244434655,0.223345695,0.263529288,0.105579089,0.13621044,0.076331384,0.130406354,0.16286536,0.100817023,0.160551785,0.190954919,0.133023793
Camp,7,0.740393297,0.727756892,0.752633632,0.670115652,0.663663251,0.676198813,0.61355995,0.604272817,0.62206874,0.161260488,0.142857143,0.179087007,0.209726139,0.185673017,0.232402814,0.239899134,0.218199696,0.259779968,0.098346216,0.129385965,0.06827936,0.120158208,0.150663732,0.091398372,0.146540916,0.177527487,0.118151293
Camp,8,0.755948902,0.744769642,0.767136255,0.682112973,0.672033616,0.691864912,0.623714638,0.612181783,0.634331266,0.15844257,0.14083018,0.17606771,0.207307842,0.186636712,0.227307491,0.241983554,0.220261736,0.261979682,0.085608527,0.114400178,0.056796035,0.110579185,0.141329672,0.080827597,0.134301808,0.167556482,0.103689053
Camp,9,0.753943765,0.748439451,0.759445407,0.694776011,0.67765947,0.711232227,0.634403933,0.623272753,0.644949597,0.167215616,0.143501179,0.190918544,0.202749722,0.183328404,0.221421801,0.242456878,0.220337773,0.263412489,0.07884062,0.10805937,0.049636049,0.102474267,0.139012127,0.067345972,0.123139189,0.156389474,0.091637914
Camp,10,0.753792299,0.744229239,0.763644647,0.713141165,0.701635117,0.724433452,0.644598956,0.632281105,0.656214919,0.169778296,0.150437782,0.189703872,0.194896804,0.171482154,0.217876452,0.245089054,0.220598498,0.268184106,0.076429405,0.10533298,0.046651481,0.091962031,0.126882729,0.057690095,0.110311989,0.147120397,0.075600975
Camp,11,0.764479692,0.74398121,0.785951532,0.708941306,0.703738864,0.714160135,0.654767162,0.638344007,0.670330195,0.163542418,0.150440399,0.177266576,0.206838545,0.180370965,0.233389495,0.243510476,0.222883364,0.263057294,0.07197789,0.105578391,0.036781892,0.08422015,0.115890171,0.05245037,0.101722361,0.138772629,0.06661251
Camp,12,0.764445979,0.746423218,0.7829555,0.715197833,0.696160592,0.733960814,0.680949182,0.662582823,0.698495163,0.169347601,0.156424581,0.182619647,0.206587985,0.190313779,0.222627737,0.230851454,0.209151144,0.251582467,0.06620642,0.097152201,0.034424853,0.078214182,0.113525629,0.043411448,0.088199365,0.128266033,0.04992237
Camp,13,0.770083623,0.753166915,0.787298578,0.718629874,0.696717963,0.740899654,0.682913578,0.666000799,0.698883356,0.169219205,0.157228018,0.181421801,0.205724876,0.19365382,0.21799308,0.237727502,0.220934878,0.253583824,0.060697172,0.089605067,0.031279621,0.07564525,0.109628217,0.041107266,0.07935892,0.113064323,0.04753282
Camp,14,0.772492492,0.748406193,0.799389779,0.722115385,0.697611465,0.746935484,0.684906521,0.660930823,0.708272369,0.164444444,0.164617486,0.164251208,0.205929487,0.198089172,0.213870968,0.240766074,0.232012935,0.249296567,0.063063063,0.086976321,0.036359013,0.071955128,0.104299363,0.039193548,0.074327405,0.107056242,0.042431064
Camp,15,0.781657113,0.751625488,0.816113391,0.722139303,0.690913485,0.755253716,0.693658127,0.663545151,0.724050633,0.155462915,0.157997399,0.152555017,0.198880597,0.196230063,0.20169144,0.231415372,0.229765886,0.233080169,0.062879972,0.090377113,0.031331593,0.0789801,0.112856452,0.043054844,0.074926501,0.106688963,0.042869198
Camp,16,0.775654219,0.743806306,0.810461538,0.734925607,0.70608496,0.765130261,0.704460967,0.665769645,0.742138365,0.157306675,0.162162162,0.152,0.192247455,0.193264447,0.191182365,0.221455125,0.225242196,0.217767296,0.067039106,0.094031532,0.037538462,0.072826938,0.100650593,0.043687375,0.074083909,0.108988159,0.04009434
Camp,17,0.778985507,0.743754004,0.816271186,0.734055857,0.691704499,0.777263158,0.715750498,0.667852906,0.76,0.164361001,0.169122357,0.159322034,0.187994998,0.201815931,0.173894737,0.218883509,0.238730724,0.200547945,0.056653491,0.087123639,0.02440678,0.077949145,0.106479571,0.048842105,0.065365993,0.09341637,0.039452055
Coah,Total,0.873782876,0.874088813,0.873484133,0.822518046,0.821023008,0.823982441,0.755137544,0.74903888,0.761137752,0.087851359,0.078601447,0.096883795,0.12298575,0.11278017,0.132982157,0.140454847,0.130996065,0.149760926,0.038365765,0.047309741,0.029632072,0.054496205,0.066196822,0.043035402,0.104407609,0.119965055,0.089101322
Coah,1,0.870236722,0.868270966,0.872266583,0.81500356,0.815065684,0.814939133,0.736680696,0.73626068,0.737114884,0.089896615,0.08928729,0.09052581,0.129237296,0.128146922,0.130368087,0.140470313,0.139218931,0.141763921,0.039866663,0.042441744,0.037207607,0.055759144,0.056787393,0.05469278,0.122848992,0.12452039,0.121121195
Coah,2,0.868624679,0.867308767,0.869981413,0.817307512,0.816687774,0.817945979,0.749328893,0.747537226,0.751180588,0.095126593,0.092980348,0.097339418,0.132797907,0.129972375,0.135708836,0.146941656,0.145342217,0.148594682,0.036248727,0.039710886,0.032679168,0.049894581,0.053339851,0.046345185,0.103729451,0.107120557,0.100224729
Coah,3,0.867692184,0.866684972,0.86871672,0.81590708,0.812485257,0.819404157,0.74097906,0.739292951,0.742721309,0.085364492,0.078672784,0.092171296,0.122083766,0.117486817,0.126781812,0.141617691,0.137335508,0.146042448,0.046943324,0.054642243,0.039111984,0.062009153,0.070027926,0.053814031,0.117403248,0.123371541,0.111236244
Coah,4,0.871592791,0.870236026,0.872919913,0.81466965,0.811098488,0.818256832,0.729910055,0.723571327,0.736393945,0.079301995,0.070052157,0.088349731,0.115419818,0.107122258,0.123754598,0.135747789,0.127953066,0.143721019,0.049105214,0.059711818,0.038730357,0.069910532,0.081779254,0.057988571,0.134342156,0.148475607,0.119885035
Coah,5,0.873363818,0.873173441,0.873544093,0.815989538,0.812218463,0.819694394,0.732672663,0.719711511,0.745555213,0.081434585,0.070214592,0.092059212,0.115349056,0.103586274,0.126905289,0.131603484,0.12370233,0.139456721,0.045201597,0.056611967,0.034396695,0.068661407,0.084195263,0.053400317,0.135723854,0.156586159,0.114988066
Coah,6,0.873486734,0.874604092,0.872439751,0.817191796,0.813928998,0.820330969,0.739579847,0.728702751,0.750209585,0.085810943,0.072939545,0.097871649,0.120197429,0.107498624,0.13241509,0.135396164,0.125986527,0.144591816,0.040702323,0.052456363,0.0296886,0.062610775,0.078572377,0.047253941,0.125023989,0.145310722,0.105198599
Coah,7,0.875521584,0.876988614,0.874138529,0.820911908,0.820106696,0.821679945,0.745578883,0.736633953,0.754452245,0.08738372,0.075087433,0.098976152,0.123436431,0.109888826,0.136358572,0.138485035,0.128039402,0.148847093,0.037094695,0.047923953,0.026885319,0.055651661,0.070004478,0.041961483,0.115936082,0.135326644,0.096700662
Coah,8,0.875079808,0.877203309,0.873044194,0.82566708,0.825275954,0.826037565,0.75559523,0.748277992,0.762601597,0.091852625,0.078141903,0.104995883,0.123232117,0.108297238,0.137378817,0.142182243,0.129057013,0.15474985,0.033067568,0.044654788,0.021959923,0.051100803,0.066426808,0.036583617,0.102222527,0.122664995,0.082648553
Coah,9,0.878958152,0.8826024,0.8754527,0.828231657,0.828040941,0.828411366,0.765237417,0.761226334,0.769113429,0.090634319,0.075072404,0.105603534,0.123999518,0.107843408,0.13922323,0.147090107,0.131856676,0.161810559,0.03040753,0.042325197,0.018943766,0.047768825,0.064115651,0.032365404,0.087672476,0.10691699,0.069076012
Coah,10,0.881791964,0.887174804,0.876600809,0.832606612,0.8337437,0.831543157,0.77503595,0.76985984,0.779909263,0.091815714,0.075455398,0.10759343,0.125211628,0.107593159,0.141689205,0.14627803,0.12957257,0.162006238,0.026392322,0.037369798,0.015805761,0.04218176,0.058663141,0.026767638,0.07868602,0.100567589,0.058084498
Coah,11,0.881699877,0.887594887,0.876013143,0.835296855,0.838953239,0.831740999,0.784868828,0.781552273,0.78800449,0.092750992,0.074774541,0.110092317,0.125890988,0.105105105,0.146105386,0.145224624,0.127019983,0.16243634,0.025549131,0.037630572,0.013894539,0.038812158,0.055941656,0.022153615,0.069906547,0.091427744,0.04955917
Coah,12,0.883241527,0.8883437,0.878469211,0.839271124,0.841965436,0.836751086,0.793157992,0.790264266,0.79584747,0.092951172,0.075609473,0.109171726,0.125089164,0.105893087,0.143043598,0.145270668,0.126875448,0.162367494,0.023807301,0.036046826,0.012359063,0.035639712,0.052141477,0.020205316,0.06157134,0.082860287,0.041785036
Coah,13,0.886192641,0.890007994,0.882644464,0.846483302,0.84715502,0.845858762,0.804536239,0.798428223,0.810202962,0.091800837,0.075779376,0.106700367,0.119199075,0.101609092,0.135553618,0.140675575,0.124953807,0.155261474,0.022006522,0.03421263,0.010655169,0.034317623,0.051235888,0.01858762,0.054788186,0.07661797,0.034535564
Coah,14,0.884258132,0.886103463,0.882553704,0.850514495,0.85047652,0.850548958,0.812732199,0.808669656,0.816445673,0.093233606,0.079191422,0.106203574,0.117323686,0.100439484,0.132646202,0.137705024,0.120498709,0.15343291,0.022508262,0.034705115,0.011242722,0.032161819,0.049083996,0.01680484,0.049562777,0.070831635,0.030121417
Coah,15,0.889852063,0.890243902,0.889488949,0.855481425,0.850542233,0.859993024,0.819889364,0.812094803,0.826890034,0.088554373,0.078243039,0.098109811,0.111779503,0.099053001,0.123404255,0.134297209,0.121691997,0.145618557,0.021593563,0.031513058,0.01240124,0.032739072,0.050404766,0.016602721,0.045813427,0.0662132,0.027491409
Coah,16,0.893591535,0.886658031,0.8995544,0.856519689,0.852208306,0.860006397,0.831299585,0.819749777,0.840774137,0.084547814,0.081822107,0.086891942,0.114359821,0.100461437,0.125599744,0.12601184,0.11510277,0.13496078,0.021860651,0.031519862,0.013553658,0.02912049,0.047330257,0.014393859,0.042688575,0.065147453,0.024265083
Coah,17,0.889625181,0.878018422,0.897890445,0.86727148,0.862924987,0.870468378,0.838888003,0.829566974,0.845666544,0.089977221,0.089370177,0.090409502,0.105206983,0.095880554,0.112066684,0.122255887,0.114000757,0.128259273,0.020397598,0.032611402,0.011700053,0.027521537,0.041194459,0.017464938,0.03885611,0.056432269,0.026074183
Coli,Total,0.937578278,0.934952318,0.940113077,0.89657288,0.892097312,0.900951582,0.839117456,0.828967064,0.848944163,0.044601409,0.042362779,0.046762325,0.071218811,0.068000683,0.074367288,0.088961105,0.086371588,0.091468046,0.017820313,0.022684903,0.013124597,0.032208309,0.039902005,0.02468113,0.071921439,0.084661349,0.059587791
Coli,1,0.936033424,0.933654455,0.938531399,0.895846312,0.894588126,0.897137593,0.839222026,0.838428375,0.840049006,0.048335104,0.050101962,0.046479861,0.077972152,0.077720896,0.078230016,0.092730242,0.09122085,0.094303022,0.015631472,0.016243583,0.01498874,0.026181537,0.027690978,0.024632391,0.068047732,0.070350774,0.065647972
Coli,2,0.935981063,0.934304039,0.937697357,0.896596105,0.896595828,0.8965964,0.847812845,0.842675551,0.853138412,0.048500789,0.048535275,0.048465496,0.07954276,0.078643579,0.080502836,0.092095948,0.093249668,0.090899946,0.015518148,0.017160686,0.013837147,0.023861135,0.024760593,0.022900763,0.060091207,0.064074781,0.055961642
Coli,3,0.934275308,0.933580964,0.9349632,0.893531389,0.88904149,0.898131483,0.829985641,0.823798328,0.836309027,0.046836393,0.043249605,0.050389856,0.071749531,0.070650612,0.072875421,0.089389163,0.087839603,0.090972802,0.018888299,0.023169431,0.014646943,0.034719079,0.040307899,0.028993095,0.080625196,0.088362069,0.072718171
Coli,4,0.936665913,0.933203716,0.939810092,0.890788702,0.885113213,0.896259959,0.812953403,0.80381094,0.822072452,0.041825173,0.040051847,0.043435612,0.065979381,0.063863939,0.0680187,0.087964369,0.084394743,0.091524853,0.021508914,0.026744437,0.016754296,0.043231917,0.051022848,0.035721341,0.099082228,0.111794317,0.086402696
Coli,5,0.938493995,0.935735531,0.940994475,0.887625114,0.879632145,0.895259627,0.81415975,0.796425442,0.831361751,0.042310011,0.038470915,0.045790055,0.069400212,0.066159637,0.07249546,0.08531051,0.084738041,0.085865796,0.019195994,0.025793554,0.01321547,0.042974674,0.054208219,0.032244913,0.10052974,0.118836517,0.082772452
Coli,6,0.936043289,0.934029717,0.93784717,0.887920895,0.882622951,0.892938939,0.820935583,0.804881577,0.835873625,0.04445031,0.040609988,0.047890707,0.075656386,0.070696721,0.080354024,0.088451617,0.085228711,0.09145049,0.019506401,0.025360295,0.014262123,0.036422719,0.046680328,0.026707038,0.0906128,0.109889713,0.072675886
Coli,7,0.935677142,0.932137012,0.938991026,0.893091224,0.88982228,0.896210077,0.825517393,0.813148399,0.837311828,0.044087723,0.040507365,0.047439265,0.073416052,0.066993119,0.079544082,0.092543667,0.089685762,0.095268817,0.020235135,0.027355623,0.013569709,0.033492724,0.0431846,0.024245842,0.08193894,0.09716584,0.067419355
Coli,8,0.933043153,0.931204101,0.934816002,0.899107989,0.894612761,0.903333805,0.836620104,0.824218434,0.848269844,0.047063624,0.042954136,0.051025179,0.071117809,0.066914125,0.075069553,0.091990453,0.091283625,0.092654424,0.019893223,0.025841763,0.014158819,0.029774202,0.038473114,0.021596643,0.071389443,0.08449794,0.059075732
Coli,9,0.936271907,0.930297065,0.942119089,0.898327477,0.893434605,0.903000659,0.846349908,0.836657006,0.855700217,0.045450522,0.041875447,0.048949212,0.069571328,0.064100351,0.074796659,0.09109832,0.086602933,0.095434819,0.018277571,0.027827487,0.008931699,0.032101195,0.042465044,0.022202682,0.062551772,0.076740061,0.048864964
Coli,10,0.944972266,0.9404565,0.949452954,0.898225623,0.89219699,0.904091989,0.853871924,0.844708704,0.862410951,0.039266297,0.037159555,0.041356674,0.070909979,0.064695009,0.076957667,0.090260538,0.084340961,0.095776878,0.015761437,0.022383945,0.009190372,0.030864399,0.043108001,0.018950344,0.055867538,0.070950335,0.041812171
Coli,11,0.9448335,0.942611191,0.947038724,0.901396878,0.89270162,0.90997337,0.856288458,0.846602057,0.865359987,0.040302987,0.034433286,0.046127563,0.070233101,0.068193694,0.072244653,0.089683133,0.084844521,0.0942146,0.014863513,0.022955524,0.006833713,0.028370021,0.039104686,0.017781977,0.054028409,0.068553422,0.040425413
Coli,12,0.94571378,0.94349564,0.947823082,0.912003511,0.907870997,0.915918803,0.859533571,0.85268475,0.866000261,0.040205455,0.035428779,0.044747754,0.060950187,0.052886784,0.068589744,0.090261442,0.08137282,0.098654123,0.014080765,0.021075581,0.007429164,0.027046302,0.039242219,0.015491453,0.050204987,0.06594243,0.035345616
Coli,13,0.946391753,0.943450251,0.949107733,0.916770005,0.912285927,0.921075207,0.867867187,0.85190782,0.882614767,0.041008018,0.037461226,0.044282882,0.060908892,0.053313477,0.068201315,0.085820557,0.08386853,0.087624367,0.012600229,0.019088523,0.006609385,0.022321103,0.034400596,0.010723477,0.046312256,0.064223649,0.029760866
Coli,14,0.945917124,0.940225679,0.951598174,0.922365443,0.91509434,0.929071307,0.881174568,0.866060999,0.895089019,0.040981109,0.039646234,0.042313546,0.056577782,0.054757998,0.0582561,0.077703123,0.07449708,0.080654797,0.013101767,0.020128088,0.00608828,0.021056775,0.030147662,0.012672593,0.041122309,0.059441921,0.024256184
Coli,15,0.955040602,0.952267303,0.957790927,0.924577373,0.923053892,0.925998324,0.896794515,0.892485776,0.900649465,0.032679739,0.029037391,0.036291913,0.05692819,0.049101796,0.064227869,0.07161386,0.061016284,0.081095313,0.012279659,0.018695306,0.00591716,0.018494437,0.027844311,0.009773806,0.031591625,0.04649794,0.018255222
Coli,16,0.954824137,0.953328758,0.956151035,0.924961377,0.917612235,0.930910543,0.905748468,0.891255244,0.91770972,0.034204582,0.030199039,0.037758831,0.055837563,0.05278737,0.058306709,0.067989495,0.069377218,0.066844208,0.010971281,0.016472203,0.006090134,0.019201059,0.029600395,0.010782748,0.026262037,0.039367538,0.015446072
Coli,17,0.953229399,0.9453125,0.959654179,0.934091388,0.924467099,0.942107294,0.903437816,0.886845262,0.915525779,0.034680242,0.036931818,0.032853026,0.049062961,0.047265987,0.050559629,0.067071116,0.067972811,0.066414215,0.01209036,0.017755682,0.007492795,0.016845652,0.028266914,0.007333076,0.029491068,0.045181927,0.018060006
Chia,Total,0.645892376,0.638478844,0.653102495,0.600654367,0.595510604,0.605563211,0.54778517,0.543173278,0.552149515,0.221866203,0.211385584,0.232059254,0.279422904,0.268911627,0.289454125,0.330700151,0.318791295,0.341969792,0.132241421,0.150135572,0.114838251,0.119922729,0.135577769,0.104982663,0.121514679,0.138035427,0.105880693
Chia,1,0.605685849,0.60396457,0.607435711,0.56798417,0.568305418,0.567656644,0.505552107,0.504835577,0.506279691,0.245034055,0.243891865,0.246195213,0.304776891,0.303284735,0.306298202,0.361123816,0.359645056,0.362625388,0.149280096,0.152143565,0.146369077,0.127238939,0.128409847,0.126045154,0.133324077,0.135519367,0.131094921
Chia,2,0.618785765,0.616472801,0.62115495,0.571132546,0.570060604,0.572238786,0.51950939,0.518376554,0.520670061,0.247748083,0.241008238,0.254651752,0.310753265,0.30580918,0.315855545,0.361386343,0.357327725,0.365544685,0.133466152,0.142518961,0.124193298,0.118114189,0.124130216,0.111905669,0.119104268,0.124295721,0.113785254
Chia,3,0.635758988,0.632442489,0.638941003,0.581902937,0.580601724,0.58317812,0.530183403,0.530858501,0.529512336,0.229849664,0.215639372,0.243483725,0.292434866,0.281082641,0.303559983,0.34306969,0.331554881,0.354515747,0.134391347,0.151918139,0.117575272,0.125662197,0.138315636,0.113261897,0.126746907,0.137586619,0.115971917
Chia,4,0.642601508,0.638177323,0.646603908,0.59147623,0.592765728,0.590315277,0.530680005,0.534041753,0.527558564,0.215409234,0.197835615,0.231307445,0.272018086,0.254230775,0.288032268,0.329108275,0.30934469,0.347459107,0.141989258,0.163987063,0.122088647,0.136505683,0.153003497,0.121652455,0.14021172,0.156613558,0.124982329
Chia,5,0.647404636,0.639679056,0.654316572,0.595385915,0.593139832,0.597342901,0.532449397,0.532187022,0.532679768,0.212172898,0.196265826,0.226404666,0.266920468,0.248370917,0.283082482,0.323616481,0.304150837,0.340707729,0.140422465,0.164055119,0.119278761,0.137693617,0.158489251,0.119574617,0.143934122,0.163662141,0.126612503
Chia,6,0.656549752,0.647144382,0.665281695,0.599814835,0.593358255,0.605512582,0.538193049,0.533379939,0.542399614,0.20773167,0.192207725,0.222144096,0.267933365,0.25091534,0.282951285,0.322328963,0.303305207,0.338955355,0.135718577,0.160647893,0.112574209,0.132251801,0.155726405,0.111536133,0.139477987,0.163314854,0.118645031
Chia,7,0.664601837,0.652539566,0.675821401,0.608539249,0.600573896,0.615654661,0.549025029,0.543362232,0.553991344,0.20303029,0.188636364,0.216418613,0.26870577,0.252666745,0.283033354,0.320051862,0.301613839,0.336222143,0.132367874,0.158824071,0.107759986,0.122754981,0.146759359,0.101311985,0.130923108,0.155023929,0.109786514
Chia,8,0.678346257,0.663550971,0.693089548,0.621132957,0.611981855,0.629672039,0.562632051,0.55488667,0.569645257,0.199061184,0.185362761,0.212711465,0.264676686,0.251341379,0.277120136,0.315207709,0.297512043,0.331230595,0.122592559,0.151086268,0.094198987,0.114190357,0.136676766,0.093207824,0.12216024,0.147601287,0.099124148
Chia,9,0.677967781,0.665313217,0.690461789,0.628552788,0.617427378,0.639049938,0.570540098,0.562441965,0.577943822,0.205189547,0.188799134,0.221372006,0.263790397,0.250192328,0.276620572,0.318807525,0.301619821,0.334521395,0.116842671,0.145887649,0.088166205,0.107656814,0.132380294,0.08432949,0.110652377,0.135938214,0.087534783
